id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,categories_list,coordinates_list
tV6Tgw6FS45BRHyQ207jag,omars-mediterranean-east-midtown-new-york,Omar's Mediterranean East Midtown,https://s3-media3.fl.yelpcdn.com/bphoto/oZ7n4se0c8R5EbJ2yorDng/o.jpg,False,https://www.yelp.com/biz/omars-mediterranean-east-midtown-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,614,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 40.75905, 'longitude': -73.969273}","['delivery', 'pickup']","{'address1': '154 E 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['154 E 55th St', 'New York, NY 10022']}",+12122078302,(212) 207-8302,122.21119735062234,$$,40.75905,-73.969273,"['Middle Eastern', 'Mediterranean', 'Salad']","[40.75905, -73.969273]"
icpLRhJ1jpBX1zBGkt7Xqg,teppen-ramen-new-york-2,Teppen Ramen,https://s3-media3.fl.yelpcdn.com/bphoto/CZxdhERrdos_s9E9LD1p4w/o.jpg,False,https://www.yelp.com/biz/teppen-ramen-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,424,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 40.75929, 'longitude': -73.96879}","['delivery', 'pickup']","{'address1': '159 E 55th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['159 E 55th St', 'New York, NY 10022']}",+12123552974,(212) 355-2974,117.76790578237963,$$,40.75929,-73.96879,['Ramen'],"[40.75929, -73.96879]"
oRdM7n-AfBPBGAlH4Q0Sag,my-pie-pizzeria-romana-new-york-2,My Pie Pizzeria Romana,https://s3-media1.fl.yelpcdn.com/bphoto/XmqD_mdHQePUUhybBzC4MA/o.jpg,False,https://www.yelp.com/biz/my-pie-pizzeria-romana-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,763,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.7608512, 'longitude': -73.9694809}","['delivery', 'pickup']","{'address1': '690 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['690 Lexington Ave', 'New York, NY 10022']}",+12123171850,(212) 317-1850,302.4859537929355,$,40.760851200000005,-73.96948090000001,"['Italian', 'Pizza']","[40.7608512, -73.9694809]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['delivery', 'pickup']","{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,1650.829059470655,$,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
diz6_4TVSP6EdWEZCZ0Acg,kaoru-new-york,Kaoru,https://s3-media3.fl.yelpcdn.com/bphoto/2N5uZFepOyyo0-BycQHPLw/o.jpg,False,https://www.yelp.com/biz/kaoru-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,366,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.75202, 'longitude': -73.96977}","['delivery', 'pickup']","{'address1': '306 E 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['306 E 46th St', 'New York, NY 10017']}",+12128670874,(212) 867-0874,713.4103305532342,$$,40.75202,-73.96977,['Japanese'],"[40.75202, -73.96977]"
X8ZS-dgiMIJvhwf9SaDnjw,wah-fung-no-1-new-york-2,Wah Fung No 1,https://s3-media3.fl.yelpcdn.com/bphoto/oMriteKj4yYHMmb8myOgJA/o.jpg,False,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1495,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 40.71735, 'longitude': -73.99457}",['delivery'],"{'address1': '79 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Chrystie St', 'New York, NY 10002']}",+12129255175,(212) 925-5175,1005.9465187501276,$,40.71735,-73.99457,"['Chinese', 'Fast Food']","[40.71735, -73.99457]"
zj8Lq1T8KIC5zwFief15jg,prince-street-pizza-new-york-2,Prince Street Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3748,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.72308755605564, 'longitude': -73.99453001177575}","['delivery', 'pickup']","{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",+12129664100,(212) 966-4100,439.44762375510584,$,40.72308755605564,-73.99453001177575,"['Pizza', 'Italian']","[40.72308755605564, -73.99453001177575]"
uBGjcW-GuYy_qSvMykuISA,pommes-frites-new-york-2,Pommes Frites,https://s3-media3.fl.yelpcdn.com/bphoto/vVHlbwaAf7v1yrdf3Eibvg/o.jpg,False,https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,945,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.5,"{'latitude': 40.730022, 'longitude': -74.000152}","['delivery', 'pickup']","{'address1': '128 Macdougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['128 Macdougal St', 'New York, NY 10012']}",+12126741234,(212) 674-1234,490.0253723903535,$,40.730022,-74.000152,"['Belgian', 'Specialty Food', 'Poutineries']","[40.730022, -74.000152]"
wGFSTTB6b4MHJJUzBnVJeg,top-thai-greenwich-new-york,Top Thai Greenwich,https://s3-media4.fl.yelpcdn.com/bphoto/4xK8iIj2rZrRvP9MMG7yOA/o.jpg,False,https://www.yelp.com/biz/top-thai-greenwich-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1524,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 40.729771, 'longitude': -73.999392}","['delivery', 'pickup']","{'address1': '235 Sullivan St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['235 Sullivan St', 'New York, NY 10012']}",+16467264418,(646) 726-4418,435.7025942495994,$$,40.729771,-73.999392,"['Thai', 'Cocktail Bars', 'Halal']","[40.729771, -73.999392]"
gHdejB1Mx2P5UjAgZ6BT2w,cheeky-sandwiches-new-york,Cheeky Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/XGGQOLhQIL-Y8Y-CdHeOPg/o.jpg,False,https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1205,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7158, 'longitude': -73.99169}","['delivery', 'pickup']","{'address1': '35 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['35 Orchard St', 'New York, NY 10002']}",+16465048132,(646) 504-8132,1264.623629874691,$,40.7158,-73.99169,"['Sandwiches', 'Desserts']","[40.7158, -73.99169]"
WJS06XxRdc6DD1s4LWE9HA,fish-cheeks-new-york,Fish Cheeks,https://s3-media2.fl.yelpcdn.com/bphoto/pqupe3fe52869QQ23KkiBg/o.jpg,False,https://www.yelp.com/biz/fish-cheeks-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,703,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]",4.5,"{'latitude': 40.7258, 'longitude': -73.9927}","['pickup', 'delivery']","{'address1': '55 Bond St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['55 Bond St', 'New York, NY 10012']}",+12126772223,(212) 677-2223,456.22409857198056,$$,40.7258,-73.9927,"['Seafood', 'Thai', 'Live/Raw Food']","[40.7258, -73.9927]"
SP4bvMvxel_UPdof_er3HA,taco-mahal-new-york,Taco Mahal,https://s3-media2.fl.yelpcdn.com/bphoto/wo7f5lvsgtQ5fOeWw6z83A/o.jpg,False,https://www.yelp.com/biz/taco-mahal-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,592,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.732337, 'longitude': -74.003303}","['pickup', 'delivery']","{'address1': '73 7th Ave S', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['73 7th Ave S', 'New York, NY 10014']}",+16467191553,(646) 719-1553,832.2232876854281,$$,40.732337,-74.003303,"['Indian', 'Tacos']","[40.732337, -74.003303]"
X8ZS-dgiMIJvhwf9SaDnjw,wah-fung-no-1-new-york-2,Wah Fung No 1,https://s3-media3.fl.yelpcdn.com/bphoto/oMriteKj4yYHMmb8myOgJA/o.jpg,False,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1495,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 40.71735, 'longitude': -73.99457}",['delivery'],$,"{'address1': '79 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Chrystie St', 'New York, NY 10002']}",+12129255175,(212) 925-5175,957.0723761414274,40.71735,-73.99457,"['Chinese', 'Fast Food']","[40.71735, -73.99457]"
zj8Lq1T8KIC5zwFief15jg,prince-street-pizza-new-york-2,Prince Street Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/ZAukOyv530w4KjOHC5YY1w/o.jpg,False,https://www.yelp.com/biz/prince-street-pizza-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3748,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.72308755605564, 'longitude': -73.99453001177575}","['pickup', 'delivery']",$,"{'address1': '27 Prince St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['27 Prince St', 'New York, NY 10012']}",+12129664100,(212) 966-4100,935.8415481267937,40.72308755605564,-73.99453001177575,"['Pizza', 'Italian']","[40.72308755605564, -73.99453001177575]"
d8zSYpArh4oXpxeJWNA4Pg,nish-nush-new-york,Nish Nush,https://s3-media1.fl.yelpcdn.com/bphoto/OMGpw5j96GX414mh61Lxxw/o.jpg,False,https://www.yelp.com/biz/nish-nush-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,726,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'greek', 'title': 'Greek'}]",4.5,"{'latitude': 40.715688, 'longitude': -74.007695}","['pickup', 'delivery']",$$,"{'address1': '88 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['88 Reade St', 'New York, NY 10013']}",+12129641318,(212) 964-1318,580.4253034407691,40.715688,-74.007695,"['Vegetarian', 'Moroccan', 'Greek']","[40.715688, -74.007695]"
gHdejB1Mx2P5UjAgZ6BT2w,cheeky-sandwiches-new-york,Cheeky Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/XGGQOLhQIL-Y8Y-CdHeOPg/o.jpg,False,https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1205,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7158, 'longitude': -73.99169}","['pickup', 'delivery']",$,"{'address1': '35 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['35 Orchard St', 'New York, NY 10002']}",+16465048132,(646) 504-8132,1256.5285359960706,40.7158,-73.99169,"['Sandwiches', 'Desserts']","[40.7158, -73.99169]"
MfbVI5reXLIIs8Cc2HwgQw,breakroom-new-york,Breakroom,https://s3-media2.fl.yelpcdn.com/bphoto/l-b4gVi5G7xOBQ60QdctVA/o.jpg,False,https://www.yelp.com/biz/breakroom-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1606,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7166907225542, 'longitude': -73.9999440120647}","['pickup', 'delivery']",$$,"{'address1': '83 Baxter St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['83 Baxter St', 'New York, NY 10013']}",+12122272802,(212) 227-2802,609.2846807769138,40.716690722554205,-73.9999440120647,"['Burgers', 'Tacos']","[40.7166907225542, -73.9999440120647]"
cUyfnb3E7HvzNfbTgTjl_Q,despaña-fine-foods-and-tapas-cafe-new-york-2,Despaña Fine Foods & Tapas Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/P_ElQd-AkKJOWHPps-f-Mg/o.jpg,False,https://www.yelp.com/biz/despa%C3%B1a-fine-foods-and-tapas-cafe-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,571,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.5,"{'latitude': 40.721094, 'longitude': -73.9978255}","['pickup', 'delivery']",$$,"{'address1': '408 Broome St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['408 Broome St', 'New York, NY 10013']}",+12122195050,(212) 219-5050,616.963009506119,40.721094,-73.9978255,"['Specialty Food', 'Spanish', 'Imported Food']","[40.721094, -73.9978255]"
xtxcAUvrD4dWHJd0cwvW1A,jeju-noodle-bar-new-york,JeJu Noodle Bar,https://s3-media4.fl.yelpcdn.com/bphoto/VN5vdN2OiUmqJd85-Enmew/o.jpg,False,https://www.yelp.com/biz/jeju-noodle-bar-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,604,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.73304, 'longitude': -74.00734}",[],$$,"{'address1': '679 Greenwich St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['679 Greenwich St', 'New York, NY 10014']}",+16466660947,(646) 666-0947,76.61807197171495,40.73304,-74.00734,"['Korean', 'Noodles']","[40.73304, -74.00734]"
oe8GEFE4QLFAKt87y7zcgA,very-fresh-noodles-new-york,Very Fresh Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/62nOxnKOKR4LAuBkgNBy1Q/o.jpg,False,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1020,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.74207, 'longitude': -74.00565}","['pickup', 'delivery']",$$,"{'address1': '409 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['409 W 15th St', 'New York, NY 10011']}",+13129655213,(312) 965-5213,958.9538990821426,40.74207,-74.00565,"['Taiwanese', 'Chinese', 'Noodles']","[40.74207, -74.00565]"
jnEv25Y2DosTq2sNnvmC9g,los-tacos-no-1-new-york,Los Tacos No.1,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3053,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7425547, 'longitude': -74.0060838}",[],$,"{'address1': '75 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",,,1005.8282662922451,40.7425547,-74.0060838,['Tacos'],"[40.7425547, -74.0060838]"
SP4bvMvxel_UPdof_er3HA,taco-mahal-new-york,Taco Mahal,https://s3-media2.fl.yelpcdn.com/bphoto/wo7f5lvsgtQ5fOeWw6z83A/o.jpg,False,https://www.yelp.com/biz/taco-mahal-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,592,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.732337, 'longitude': -74.003303}","['pickup', 'delivery']",$$,"{'address1': '73 7th Ave S', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['73 7th Ave S', 'New York, NY 10014']}",+16467191553,(646) 719-1553,401.6077713054557,40.732337,-74.003303,"['Indian', 'Tacos']","[40.732337, -74.003303]"
uBGjcW-GuYy_qSvMykuISA,pommes-frites-new-york-2,Pommes Frites,https://s3-media3.fl.yelpcdn.com/bphoto/vVHlbwaAf7v1yrdf3Eibvg/o.jpg,False,https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,945,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",4.5,"{'latitude': 40.730022, 'longitude': -74.000152}","['pickup', 'delivery']",$,"{'address1': '128 Macdougal St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['128 Macdougal St', 'New York, NY 10012']}",+12126741234,(212) 674-1234,745.3389127668253,40.730022,-74.000152,"['Belgian', 'Specialty Food', 'Poutineries']","[40.730022, -74.000152]"
ADHX7nBixDPVlq3OXhny0g,faiccos-italian-specialties-new-york,Faicco's Italian Specialties,https://s3-media2.fl.yelpcdn.com/bphoto/ecEFegMI5jPZbSI2QnndrA/o.jpg,False,https://www.yelp.com/biz/faiccos-italian-specialties-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,540,"[{'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.73113, 'longitude': -74.00306}",['delivery'],$$,"{'address1': '260 Bleecker St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['260 Bleecker St', 'New York, NY 10014']}",+12122431974,(212) 243-1974,480.0411270673452,40.73113,-74.00305999999999,"['Meat Shops', 'Italian']","[40.73113, -74.00306]"
X8ZS-dgiMIJvhwf9SaDnjw,wah-fung-no-1-new-york-2,Wah Fung No 1,https://s3-media3.fl.yelpcdn.com/bphoto/oMriteKj4yYHMmb8myOgJA/o.jpg,False,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1495,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 40.71735, 'longitude': -73.99457}",['delivery'],$,"{'address1': '79 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Chrystie St', 'New York, NY 10002']}",+12129255175,(212) 925-5175,2122.9571355029657,40.71735,-73.99457,"['Chinese', 'Fast Food']","[40.71735, -73.99457]"
L3REPLCvQpMapYPd_fkS-A,los-mariscos-new-york,Los Mariscos,https://s3-media1.fl.yelpcdn.com/bphoto/miAqlvuZ-SEdViMIAbHkeQ/o.jpg,False,https://www.yelp.com/biz/los-mariscos-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,610,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.74207, 'longitude': -74.00565}","['pickup', 'delivery']",$,"{'address1': '409 W 15th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['409 W 15th St', 'New York, NY 10011']}",+12129204986,(212) 920-4986,958.9538990821426,40.74207,-74.00565,"['Seafood', 'Tacos']","[40.74207, -74.00565]"
0IFDnYf3bhqxJR6hVrG7Gw,top-thai-55-carmine-new-york-2,Top Thai 55 - Carmine,https://s3-media3.fl.yelpcdn.com/bphoto/-ZoEVVSfXiLLw8NLKSF9BA/o.jpg,False,https://www.yelp.com/biz/top-thai-55-carmine-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,369,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.729967, 'longitude': -74.004229}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '55 Carmine St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['55 Carmine St', 'New York, NY 10014']}",+16466092272,(646) 609-2272,503.3734154512604,40.729966999999995,-74.00422900000001,"['Thai', 'Halal', 'Cocktail Bars']","[40.729967, -74.004229]"
X8ZS-dgiMIJvhwf9SaDnjw,wah-fung-no-1-new-york-2,Wah Fung No 1,https://s3-media3.fl.yelpcdn.com/bphoto/oMriteKj4yYHMmb8myOgJA/o.jpg,False,https://www.yelp.com/biz/wah-fung-no-1-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1495,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",4.5,"{'latitude': 40.71735, 'longitude': -73.99457}",['delivery'],"{'address1': '79 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['79 Chrystie St', 'New York, NY 10002']}",+12129255175,(212) 925-5175,3303.6523238047344,$,40.71735,-73.99457,"['Chinese', 'Fast Food']","[40.71735, -73.99457]"
kxykwx5qTWBhlMh18MQ82Q,lukes-lobster-fidi-new-york,Luke's Lobster FiDi,https://s3-media3.fl.yelpcdn.com/bphoto/sZYgev359-hcyDS5njgOOw/o.jpg,False,https://www.yelp.com/biz/lukes-lobster-fidi-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1163,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.7046213003984, 'longitude': -74.0107793876969}","['pickup', 'delivery']","{'address1': '26 S William St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['26 S William St', 'New York, NY 10004']}",+12127471700,(212) 747-1700,1337.6846168645466,$$,40.7046213003984,-74.0107793876969,['Seafood'],"[40.7046213003984, -74.0107793876969]"
